"timestamp","usuario","CPU","RAM","RAM_Percent","Disco","PacotesEnv","PacotesRec","Num_processos","Onibus_Garagem"
"2025-11-21 22:58:42","joao-carlos","10.8","6.43","74.94019465921295","60.69","696660","1442559","442","3"
"2025-11-21 22:58:48","joao-carlos","5.3","6.45","75.23812065135455","60.69","697177","1443071","466","3"
"2025-11-21 22:58:54","joao-carlos","5.4","6.44","75.10390052233777","60.69","697606","1443501","466","3"
"2025-11-21 22:59:01","joao-carlos","5.6","6.43","74.95914024402447","60.69","698043","1443947","466","3"
"2025-11-21 22:59:07","joao-carlos","5.3","6.43","74.94508671162907","60.69","698544","1444457","466","3"
"2025-11-21 22:59:13","joao-carlos","5.4","6.43","74.94344120308911","60.69","698988","1444902","466","3"
"2025-11-21 22:59:19","joao-carlos","5.8","6.43","74.94775510385605","60.69","699418","1445334","465","3"
"2025-11-21 22:59:25","joao-carlos","5.4","6.43","74.9465988005577","60.69","699846","1445763","464","3"
"2025-11-21 22:59:31","joao-carlos","6.0","6.43","74.93330131262661","60.69","700281","1446197","464","3"
"2025-11-21 22:59:37","joao-carlos","5.4","6.42","74.87237302344406","60.69","700735","1446655","464","3"
